order_id,order_date,order_ts,customer_id,country,category,amount
17831,2023-06-03,2023-12-08 22:34:24,43260,USA,Apparel,2345.32
17832,2024-01-30,2024-09-11 04:41:06,171782,Australia,Electronics,724.52
17833,2024-04-28,2025-05-20 10:01:01,123805,USA,Toys,175.26
17834,2022-11-03,2022-02-07 23:51:47,189301,Australia,Books,316.1
17835,2024-06-23,2024-11-14 03:06:29,145382,Australia,Toys,2760.3
17836,2024-07-11,2022-05-31 03:57:51,66168,Germany,Beauty,2061.08
17837,2025-07-13,2024-09-23 10:00:14,166999,India,Electronics,4783.64
17838,2024-11-18,2023-08-30 04:25:36,118214,India,Electronics,146.73
17839,2022-05-16,2025-05-01 04:22:28,63586,Germany,Electronics,956.4
17840,2025-06-11,2022-01-22 23:25:59,46700,Singapore,Sports,1681.09
17841,2022-06-29,2022-04-03 02:44:09,186412,USA,Books,4885.74
17842,2025-05-30,2025-11-29 13:14:42,13499,USA,Grocery,1532.15
17843,2022-02-17,2023-05-08 08:17:46,104398,UK,Beauty,2822.4
17844,2023-11-02,2024-07-06 16:57:43,97964,USA,Sports,1638.15
17845,2025-05-20,2025-12-04 15:38:14,141940,Singapore,Toys,4567.91
17846,2024-05-06,2024-07-21 23:18:04,167962,India,Toys,463.07
17847,2024-11-29,2023-08-20 15:42:54,58538,USA,Grocery,4178.42
17848,2022-04-11,2023-01-17 06:28:49,89488,Canada,Electronics,2033.42
17849,2025-09-19,2022-09-03 10:37:52,70039,USA,Books,4268.31
17850,2025-11-08,2022-07-26 21:31:10,153601,UAE,Home,3895.05
17851,2024-11-28,2024-01-17 21:53:57,33463,Canada,Beauty,1607.39
17852,2025-11-29,2022-07-04 04:25:49,193741,UAE,Electronics,803.82
17853,2022-03-28,2025-05-25 04:06:21,4733,Canada,Books,587.1
17854,2022-02-18,2023-08-18 16:06:27,175266,Singapore,Home,1888.72
17855,2024-09-28,2023-09-20 18:36:02,120291,Australia,Books,2871.55
17856,2022-08-25,2023-12-21 18:56:27,18972,India,Toys,3393.3
17857,2023-06-02,2025-01-10 19:23:56,17073,India,Beauty,4985.93
17858,2024-10-31,2023-09-12 05:35:49,182724,UAE,Sports,3143.94
17859,2023-01-01,2022-11-08 10:17:08,22466,Canada,Beauty,405.26
17860,2025-10-20,2022-06-02 23:43:58,69450,Canada,Home,1525.62
17861,2023-06-11,2024-04-20 11:40:54,26429,Singapore,Beauty,1393.4
17862,2024-03-27,2023-04-04 23:37:19,51957,Australia,Toys,4654.17
17863,2025-05-12,2022-06-18 17:52:22,91176,USA,Apparel,1901.98
17864,2023-05-17,2022-06-07 23:25:44,76276,Canada,Apparel,4592.04
17865,2025-03-16,2023-05-28 05:56:09,87466,USA,Toys,1907.21
17866,2023-05-21,2025-12-18 22:12:32,4834,USA,Books,2464.97
17867,2022-08-21,2025-07-25 02:46:50,145352,Germany,Home,4259.7
17868,2024-03-24,2023-10-23 19:43:27,96909,UK,Beauty,2516.71
17869,2023-05-23,2022-01-22 07:32:20,116652,UAE,Toys,230.06
17870,2025-11-16,2023-03-02 00:44:24,186008,Germany,Beauty,2114.69
17871,2023-06-04,2025-06-12 17:24:46,66925,Australia,Electronics,809.52
17872,2025-07-14,2023-10-28 23:23:17,104920,Australia,Toys,3136.6
17873,2022-04-06,2022-07-15 16:20:50,150622,Canada,Apparel,3690.27
17874,2025-03-20,2022-12-19 21:13:40,65441,USA,Toys,2196.18
17875,2025-08-30,2025-04-12 21:39:08,32947,Germany,Grocery,825.03
17876,2023-06-11,2024-03-26 11:37:38,138568,India,Sports,3218.49
17877,2025-06-07,2024-11-17 04:55:46,175784,Australia,Books,464.03
17878,2022-10-21,2024-06-01 06:18:22,16558,Singapore,Apparel,1947.59
17879,2024-02-28,2022-08-29 14:30:48,29271,UK,Toys,1143.22
17880,2022-04-19,2024-09-12 07:45:10,136846,USA,Grocery,3031.84
17881,2024-08-15,2024-09-30 19:47:52,49163,UK,Toys,4608.54
17882,2025-09-26,2024-12-15 14:48:23,167999,Germany,Apparel,3047.79
17883,2023-10-20,2024-07-08 04:53:01,67870,UK,Beauty,2730.31
17884,2023-08-05,2023-07-10 00:53:25,129852,UK,Sports,843.48
17885,2024-04-09,2022-01-26 20:52:25,128149,USA,Sports,4095.23
17886,2022-02-12,2025-06-08 19:14:28,156276,Canada,Grocery,676.79
17887,2025-02-04,2025-12-15 13:30:54,85044,USA,Books,4792.93
17888,2025-06-05,2022-01-28 03:43:55,147596,Canada,Apparel,1192.52
17889,2025-08-02,2022-11-26 01:16:35,144653,UAE,Grocery,4613.58
17890,2023-01-25,2024-11-27 03:19:27,67441,Germany,Grocery,4798.62
17891,2025-02-18,2023-04-06 19:58:23,158784,Canada,Home,3671.84
17892,2024-09-18,2023-12-25 14:18:17,151401,USA,Books,1562.2
17893,2022-04-13,2024-06-16 19:58:17,74028,Germany,Home,1933.04
17894,2024-03-19,2024-01-13 10:14:00,99331,UAE,Grocery,2044.25
17895,2024-09-08,2025-03-15 10:51:45,197747,UAE,Beauty,2748.37
17896,2024-06-23,2023-08-28 10:28:29,121871,Australia,Books,1330.01
17897,2023-12-24,2024-04-05 16:56:14,37700,India,Sports,244.25
17898,2023-09-10,2024-09-17 18:05:06,110786,Germany,Home,760.11
17899,2023-03-10,2024-11-23 16:36:55,198145,Singapore,Toys,2476.0
17900,2023-09-21,2024-10-26 11:33:13,93916,Singapore,Books,3181.47
17901,2023-09-20,2024-10-26 05:35:10,8258,USA,Electronics,2874.7
17902,2025-02-15,2024-12-01 19:25:07,103326,Australia,Toys,2218.38
17903,2025-05-28,2024-11-08 02:05:49,173786,India,Sports,3556.67
17904,2024-08-19,2022-01-30 03:49:53,182016,Canada,Toys,4136.88
17905,2023-07-14,2024-02-19 15:29:16,116105,Singapore,Electronics,105.73
17906,2023-01-02,2025-09-25 10:56:19,148050,India,Beauty,1640.21
17907,2023-11-24,2024-06-02 02:19:07,8755,UAE,Home,3609.81
17908,2025-10-29,2023-08-19 16:05:53,134407,Singapore,Apparel,4425.2
17909,2024-06-06,2022-11-03 02:15:28,91491,Canada,Sports,777.19
17910,2024-12-07,2024-06-20 05:06:14,121334,USA,Books,2046.05
17911,2024-06-04,2023-04-16 20:24:29,98230,Australia,Books,4447.18
17912,2025-01-24,2025-05-20 21:53:58,190426,UK,Apparel,1974.56
17913,2022-09-08,2025-11-29 01:29:35,156869,Singapore,Home,1385.2
17914,2025-11-28,2024-10-29 13:32:38,115521,USA,Electronics,2683.5
17915,2022-04-23,2022-03-27 13:31:11,197357,India,Sports,4166.4
17916,2023-05-09,2025-10-31 10:55:40,126710,USA,Toys,836.04
17917,2024-08-24,2023-09-15 13:23:13,155820,India,Books,2184.58
17918,2024-03-11,2025-10-09 13:19:20,71874,UAE,Books,1147.97
17919,2022-09-22,2025-06-20 02:42:23,119470,Singapore,Grocery,2420.52
17920,2025-10-16,2025-03-27 01:10:07,153848,UK,Beauty,4976.58
17921,2022-10-23,2024-01-25 08:25:40,120080,Canada,Books,89.52
17922,2022-10-02,2022-11-10 09:15:01,112252,India,Books,513.2
17923,2024-01-07,2022-02-27 21:26:07,134686,Canada,Grocery,1725.97
17924,2022-06-07,2024-02-12 02:34:22,57598,UK,Electronics,3768.88
17925,2023-10-05,2025-07-28 21:52:34,18799,Canada,Sports,428.31
17926,2025-02-02,2024-05-04 23:49:40,119708,UAE,Toys,1297.65
17927,2022-12-29,2022-12-03 00:10:48,31604,USA,Apparel,1397.93
17928,2025-08-27,2025-11-10 17:47:39,178661,Canada,Books,485.13
17929,2025-06-28,2022-06-05 06:14:42,184445,Canada,Grocery,3765.35
17930,2024-04-30,2025-02-28 01:38:31,137910,Germany,Home,2009.72
17931,2024-09-10,2022-01-26 08:14:02,70168,Singapore,Beauty,2949.22
17932,2025-02-21,2023-11-29 12:33:18,110140,Germany,Toys,2587.62
17933,2024-03-20,2023-06-03 16:31:24,65813,Canada,Home,660.75
17934,2022-04-20,2022-10-26 18:01:19,7480,Singapore,Books,2743.98
17935,2025-02-08,2024-02-13 22:55:51,9547,Singapore,Beauty,2426.95
17936,2024-11-19,2022-03-31 14:06:23,40979,India,Books,1288.39
17937,2025-10-13,2022-09-29 17:23:25,63836,Germany,Apparel,678.21
17938,2024-06-17,2025-10-02 04:57:49,143849,India,Apparel,51.91
17939,2025-02-25,2024-02-24 18:47:12,120863,India,Books,1536.61
17940,2023-09-29,2024-03-20 04:05:49,165791,India,Sports,4519.39
17941,2023-02-03,2025-03-27 04:08:09,131343,Germany,Toys,1744.52
17942,2024-03-13,2023-05-20 05:02:34,58171,Singapore,Beauty,2758.0
17943,2023-10-12,2025-01-02 21:46:10,104389,Germany,Electronics,1740.15
17944,2023-10-17,2022-09-01 05:17:59,104450,Australia,Beauty,3956.26
17945,2024-02-20,2023-07-25 21:32:33,107457,UAE,Electronics,1996.21
17946,2022-01-23,2025-09-27 04:11:35,148617,Germany,Electronics,1228.46
17947,2023-09-26,2025-10-03 01:53:45,197229,India,Electronics,3151.96
17948,2024-06-07,2024-09-23 09:29:40,58612,UK,Toys,2998.47
17949,2025-02-01,2024-12-21 12:16:02,70001,India,Books,4769.53
17950,2023-04-15,2024-09-26 07:27:17,64563,Germany,Sports,3306.86
17951,2024-08-15,2023-02-26 19:59:53,43738,UAE,Home,3941.48
17952,2023-10-27,2022-05-16 06:59:18,115078,Canada,Grocery,2142.52
17953,2024-03-26,2025-07-03 12:01:01,86898,UAE,Beauty,2938.28
17954,2022-09-13,2024-04-27 14:05:41,21691,Australia,Grocery,4654.61
17955,2024-06-07,2023-01-01 13:34:34,98860,India,Grocery,821.13
17956,2023-11-02,2023-12-01 16:33:21,159535,Singapore,Apparel,2193.0
17957,2024-02-09,2024-09-24 05:55:11,75456,Singapore,Home,3833.98
17958,2024-10-13,2023-08-12 03:43:41,22308,Australia,Grocery,1751.0
17959,2022-10-13,2025-02-17 21:30:58,47542,Australia,Beauty,1268.88
17960,2024-05-21,2024-12-07 06:22:07,86866,USA,Sports,2154.81
17961,2022-07-13,2025-08-21 18:26:14,186047,UK,Beauty,2075.79
17962,2023-05-06,2025-12-13 14:32:47,82217,India,Grocery,3934.09
17963,2024-09-06,2022-01-04 16:28:16,86805,USA,Sports,2518.71
17964,2024-09-26,2023-09-27 17:21:01,106816,Germany,Toys,903.52
17965,2023-04-06,2022-11-11 16:35:24,36618,Germany,Books,1783.83
17966,2022-11-28,2024-01-27 07:01:08,193977,Germany,Sports,468.78
17967,2025-03-11,2022-05-09 13:23:00,133266,UK,Electronics,4849.93
17968,2024-04-01,2022-01-05 06:36:19,77788,Singapore,Toys,4075.85
17969,2025-05-21,2023-11-05 06:46:59,164799,UK,Books,3259.25
17970,2022-05-07,2022-04-11 23:33:06,20694,Germany,Toys,2718.71
17971,2022-12-17,2023-10-17 19:43:01,96562,Singapore,Apparel,679.74
17972,2025-08-11,2023-11-16 05:34:16,145092,Germany,Toys,2542.18
17973,2022-05-25,2024-09-24 03:36:26,150697,Singapore,Sports,500.6
17974,2024-03-29,2022-12-30 19:24:11,159457,Canada,Electronics,3040.8
17975,2023-02-05,2023-05-30 12:59:39,176709,Singapore,Home,3130.29
17976,2024-07-17,2025-12-02 02:08:29,13980,Australia,Grocery,144.76
17977,2024-08-08,2024-01-02 13:07:06,39443,Canada,Books,1062.7
17978,2025-12-20,2022-11-14 14:16:15,44399,Canada,Beauty,4288.54
17979,2022-07-13,2022-06-21 18:25:07,63767,USA,Books,1137.72
17980,2023-12-21,2025-01-10 09:16:38,145196,UAE,Home,4294.97
17981,2024-11-08,2023-01-01 10:57:45,146200,USA,Beauty,4311.11
17982,2023-09-12,2023-07-07 18:03:23,59499,Canada,Beauty,2175.55
17983,2023-06-09,2022-06-18 14:14:17,146268,India,Apparel,4809.36
17984,2024-09-29,2023-04-16 01:30:30,48427,Singapore,Sports,397.54
17985,2024-04-24,2025-09-25 23:49:23,130188,USA,Toys,3552.88
17986,2022-12-14,2025-01-29 13:27:51,117434,Singapore,Toys,481.42
17987,2025-04-14,2023-05-09 08:13:33,161566,Canada,Grocery,2047.94
17988,2023-11-17,2025-01-14 19:26:35,77941,UK,Electronics,2046.18
17989,2024-06-24,2025-12-03 00:23:33,28406,UK,Toys,3072.22
17990,2023-07-02,2022-12-31 00:59:26,79733,Singapore,Toys,735.72
17991,2025-03-03,2024-05-04 05:30:25,164875,Australia,Electronics,4060.94
17992,2024-09-28,2024-02-23 15:32:15,67404,Germany,Books,2872.42
17993,2025-11-14,2023-04-17 19:40:10,41104,USA,Apparel,678.15
17994,2023-01-20,2024-09-01 20:20:57,109192,UK,Books,2727.77
17995,2022-11-08,2024-02-26 12:32:17,139131,Canada,Sports,2440.82
17996,2024-10-13,2022-11-10 16:10:49,32501,Germany,Grocery,4399.04
17997,2023-04-18,2023-06-25 01:47:03,125056,UAE,Books,1219.6
17998,2025-03-30,2024-12-22 16:19:46,89763,India,Books,4368.13
17999,2024-06-22,2024-04-01 23:34:15,133876,Australia,Books,9.91
18000,2023-06-21,2025-09-22 05:05:56,7166,Canada,Toys,523.01
18001,2024-10-28,2024-02-17 17:14:28,132396,Australia,Beauty,1193.6
18002,2024-12-17,2022-11-14 04:08:03,102625,Canada,Toys,2050.78
18003,2023-02-17,2023-01-12 16:27:52,175871,India,Books,1464.62
18004,2025-04-30,2023-02-25 17:03:05,101547,Canada,Electronics,4925.24
18005,2025-09-10,2024-01-29 13:22:06,99061,India,Beauty,2345.25
18006,2023-06-23,2024-05-18 19:35:20,12615,Germany,Books,1457.71
18007,2023-01-23,2025-04-11 03:58:44,195735,India,Beauty,3095.41
18008,2022-03-04,2025-05-01 16:22:48,64915,Singapore,Grocery,1889.72
18009,2022-06-07,2023-08-23 18:05:02,118005,UK,Electronics,3110.12
18010,2024-06-07,2024-05-25 03:21:01,31228,UK,Home,4712.4
18011,2025-02-21,2024-08-11 03:54:42,137585,India,Books,3306.72
18012,2024-06-12,2022-12-04 22:20:52,16691,India,Apparel,4244.38
18013,2023-05-26,2025-06-03 19:02:54,133472,India,Beauty,804.22
18014,2025-08-06,2025-03-06 04:45:49,181757,Australia,Beauty,857.51
18015,2022-11-01,2022-10-30 00:25:43,30733,USA,Home,891.71
18016,2024-05-10,2023-11-18 12:02:58,92629,Singapore,Grocery,1108.94
18017,2025-01-13,2022-10-31 01:20:29,123803,Germany,Grocery,2383.23
18018,2025-12-17,2024-08-17 12:41:53,133095,Canada,Books,1495.46
18019,2024-03-26,2024-04-08 12:19:35,185742,Germany,Apparel,2759.87
18020,2023-12-01,2025-10-18 13:46:45,36137,USA,Toys,4362.64
18021,2025-03-05,2025-05-06 17:39:04,82322,Germany,Beauty,2942.96
18022,2025-02-09,2022-11-16 23:57:12,177159,India,Books,4463.49
18023,2025-02-12,2023-07-28 02:52:48,193707,UAE,Sports,3634.61
18024,2024-11-25,2024-06-11 13:56:32,98156,UAE,Home,589.39
18025,2023-07-08,2025-02-15 21:30:31,90089,Singapore,Beauty,600.44
18026,2024-09-19,2025-09-26 05:25:46,133854,India,Toys,4406.46
18027,2025-02-18,2025-03-03 00:23:35,25863,India,Home,2949.93
18028,2022-07-18,2024-03-27 23:45:44,197239,USA,Apparel,4270.13
18029,2023-06-05,2022-02-25 12:17:50,120236,UK,Toys,2765.44
18030,2024-12-29,2025-10-05 23:39:07,53750,USA,Apparel,21.08
18031,2024-09-28,2024-11-08 23:24:23,6603,Singapore,Sports,1237.84
18032,2024-09-10,2023-01-23 13:15:40,52777,Canada,Apparel,1399.13
18033,2022-03-24,2024-07-10 10:05:05,168927,Australia,Apparel,2948.96
18034,2023-08-12,2023-01-15 06:58:35,193371,UK,Home,4284.65
18035,2023-02-11,2022-09-07 06:52:28,95599,UAE,Toys,191.65
18036,2022-09-05,2023-01-24 04:19:22,129250,UK,Sports,3537.95
18037,2024-06-14,2025-02-23 17:31:16,64580,USA,Apparel,3416.76
18038,2022-05-09,2025-07-25 10:36:22,65189,Australia,Beauty,1823.51
18039,2025-11-16,2025-02-19 11:20:41,61986,India,Beauty,2364.13
18040,2022-06-15,2025-06-14 16:30:55,54716,Germany,Toys,4748.92
18041,2025-12-21,2023-03-18 00:53:19,190542,Australia,Books,3308.8
18042,2024-12-04,2025-02-28 11:44:43,74914,Canada,Beauty,553.55
18043,2022-12-05,2023-04-27 09:40:22,8652,Australia,Home,2993.21
18044,2023-02-21,2023-11-25 07:35:32,132537,Singapore,Toys,261.12
18045,2023-07-08,2024-01-25 19:27:17,172577,Canada,Sports,2932.26
18046,2022-12-15,2025-10-03 13:47:13,14708,UK,Toys,521.41
18047,2025-07-20,2024-05-17 04:01:29,149858,UAE,Beauty,2896.58
18048,2025-01-25,2025-10-12 12:25:13,174562,UAE,Sports,613.89
18049,2024-04-06,2024-10-13 00:01:14,135581,Australia,Toys,4072.18
18050,2023-01-26,2023-10-03 08:09:48,146882,USA,Home,2578.63
18051,2022-06-16,2024-01-21 15:04:16,56903,USA,Electronics,1590.19
18052,2025-10-27,2025-03-07 19:02:39,197126,USA,Grocery,2067.65
18053,2024-10-17,2025-12-01 11:13:49,146193,Germany,Apparel,3960.69
18054,2023-04-10,2025-06-15 20:09:11,72262,UK,Home,1919.57
18055,2024-09-07,2023-08-20 22:56:19,170030,Australia,Grocery,4095.08
18056,2023-05-18,2022-01-20 13:06:35,16926,Singapore,Electronics,2252.34
18057,2024-09-21,2022-10-20 19:47:08,7969,Singapore,Grocery,3339.49
18058,2024-10-05,2023-11-29 05:00:34,164537,USA,Toys,1065.44
18059,2025-08-13,2025-11-06 05:08:35,181671,Australia,Apparel,4610.5
18060,2022-05-18,2023-05-14 20:43:14,159515,USA,Home,283.63
18061,2024-02-16,2023-04-22 04:36:46,77304,UAE,Beauty,644.3
18062,2023-06-24,2022-04-16 09:50:54,55634,Canada,Toys,2090.79
18063,2024-04-11,2024-08-11 18:33:20,148742,Germany,Toys,3569.87
18064,2023-09-08,2024-07-14 17:16:52,15422,Singapore,Sports,1571.26
18065,2022-01-06,2023-12-06 18:21:51,45178,UAE,Beauty,999.34
18066,2025-09-18,2025-11-11 22:28:55,17805,Germany,Toys,1010.09
18067,2025-07-31,2024-05-21 10:57:01,24487,Germany,Home,55.6
18068,2022-08-07,2023-10-31 08:58:07,5962,Canada,Beauty,733.26
18069,2023-11-27,2022-02-16 14:42:48,111862,UAE,Electronics,1072.4
18070,2024-04-13,2024-04-20 02:16:15,78079,India,Beauty,3985.53
18071,2024-07-10,2022-09-07 14:50:14,41307,Singapore,Sports,934.68
18072,2025-08-05,2022-04-16 04:00:27,33052,USA,Electronics,2252.78
18073,2024-02-14,2025-04-09 20:30:14,80234,UK,Sports,932.29
18074,2022-05-11,2023-09-12 18:17:16,10020,Australia,Toys,2304.81
18075,2022-06-22,2023-09-20 06:37:54,85844,Germany,Grocery,1385.1
18076,2023-05-30,2023-11-11 06:37:51,156119,UAE,Electronics,1629.9
18077,2024-09-22,2022-04-08 09:28:45,134865,USA,Sports,2612.05
18078,2022-06-16,2025-07-23 16:15:15,126842,Canada,Electronics,3023.0
18079,2024-03-15,2022-10-27 02:18:37,48853,UK,Books,2225.69
18080,2022-09-30,2025-05-26 13:44:14,53839,Singapore,Apparel,4395.74
18081,2022-11-16,2025-02-20 19:40:35,59963,Singapore,Toys,1474.06
18082,2023-05-16,2022-10-13 00:23:37,75281,India,Beauty,1218.45
18083,2024-11-23,2022-11-08 07:18:08,26035,Australia,Home,4792.8
18084,2024-02-23,2024-05-01 19:52:08,139043,UK,Sports,3858.98
18085,2024-11-17,2023-09-28 01:09:43,174478,Singapore,Electronics,3649.66
18086,2022-05-19,2025-02-11 03:04:51,189351,Germany,Beauty,242.37
18087,2022-03-26,2023-08-26 07:33:52,11847,Germany,Apparel,3663.27
18088,2024-08-31,2023-02-26 01:23:20,166874,UK,Sports,1295.44
18089,2024-12-21,2025-09-07 08:41:36,155632,USA,Beauty,3717.92
18090,2025-02-19,2024-12-10 18:14:23,144576,Germany,Toys,2504.88
18091,2025-12-30,2023-03-31 23:18:47,44277,Australia,Home,3673.24
18092,2022-02-11,2023-03-31 10:57:51,20153,USA,Grocery,4037.68
18093,2024-01-13,2023-09-15 06:31:48,91256,Canada,Beauty,505.5
18094,2022-02-17,2024-05-08 16:23:48,42624,Germany,Toys,2142.69
18095,2022-04-13,2024-07-28 13:39:52,164,Australia,Grocery,1630.87
18096,2023-12-31,2024-10-16 16:12:14,100852,Germany,Books,1600.19
18097,2023-10-30,2025-11-20 18:17:51,47791,Australia,Apparel,1585.49
18098,2025-01-27,2025-02-27 20:16:18,48879,Australia,Apparel,3452.56
18099,2023-10-12,2024-09-24 18:39:39,111705,UK,Grocery,224.22
18100,2024-02-10,2024-05-01 04:02:54,10790,Germany,Beauty,4551.44
18101,2022-12-11,2023-09-28 15:22:31,83024,USA,Beauty,1144.11
18102,2025-08-12,2022-11-18 03:43:31,125602,Germany,Home,1052.28
18103,2023-08-23,2022-10-10 10:16:11,159270,India,Electronics,12.66
18104,2025-11-16,2023-01-31 14:30:38,129279,Australia,Beauty,4812.15
18105,2025-09-01,2023-02-01 02:26:24,82868,UK,Beauty,2517.99
18106,2025-01-17,2025-03-19 04:18:48,121763,Germany,Electronics,4673.09
18107,2025-03-14,2022-03-14 18:52:37,150295,Singapore,Home,1077.56
18108,2023-03-26,2023-08-17 09:30:21,49654,USA,Toys,1678.35
18109,2025-07-19,2023-10-04 04:19:58,22392,Singapore,Home,909.42
18110,2023-12-11,2023-08-04 22:14:14,84563,USA,Beauty,2485.53
18111,2024-09-30,2024-02-06 15:47:35,112591,USA,Beauty,1334.16
18112,2024-10-21,2022-04-03 06:07:39,72074,UK,Apparel,3900.83
18113,2022-02-08,2024-08-31 09:54:28,2256,Australia,Home,618.36
18114,2025-01-28,2022-09-25 13:08:32,55189,Singapore,Beauty,1020.09
18115,2023-05-05,2025-02-12 14:28:31,142802,Canada,Books,432.05
18116,2023-07-03,2024-12-31 10:22:43,136520,India,Toys,1396.48
18117,2023-11-27,2022-10-10 14:06:45,107705,Australia,Beauty,4242.89
18118,2024-01-22,2023-12-27 23:47:29,15099,UK,Beauty,4442.88
18119,2025-09-10,2025-08-10 23:33:50,158050,USA,Toys,4477.46
18120,2024-11-09,2024-11-24 20:36:16,2784,UAE,Electronics,1859.6
18121,2022-07-29,2022-08-25 04:37:18,127063,Germany,Books,1434.53
18122,2024-01-22,2022-03-15 06:23:50,187094,Singapore,Beauty,3506.62
18123,2024-01-09,2022-12-04 09:18:42,169578,UAE,Sports,4386.14
18124,2024-04-30,2022-09-25 19:12:09,55849,Australia,Home,766.88
18125,2024-11-16,2022-08-24 07:13:48,179575,Australia,Electronics,2321.51
18126,2023-04-18,2023-05-10 07:15:07,123670,Australia,Beauty,3002.69
18127,2025-06-06,2023-04-07 03:11:40,64501,Singapore,Beauty,3023.59
18128,2024-01-03,2025-10-20 01:16:23,180820,USA,Books,2925.37
18129,2024-08-11,2025-12-05 20:31:38,84231,UAE,Books,1358.86
18130,2024-03-02,2023-12-02 21:49:33,120512,Canada,Books,2282.52
18131,2025-09-25,2023-07-20 10:23:56,48076,Canada,Books,1113.15
18132,2022-04-26,2024-10-09 10:02:48,194218,India,Beauty,693.06
18133,2024-09-05,2023-11-15 16:39:49,37363,Canada,Apparel,317.45
18134,2023-05-19,2023-05-21 14:15:37,166876,Australia,Toys,4156.08
18135,2024-09-22,2024-12-23 07:16:21,191231,USA,Home,2166.08
18136,2023-04-04,2023-10-17 13:41:48,87565,India,Sports,3708.84
18137,2023-05-12,2022-07-04 15:05:25,177443,UAE,Electronics,2377.82
18138,2025-05-24,2025-04-05 21:05:37,2074,India,Beauty,2525.51
18139,2025-10-05,2022-09-10 11:39:51,114351,UK,Electronics,4585.84
18140,2025-09-19,2022-06-18 08:43:01,189566,UK,Books,112.43
18141,2022-01-26,2025-09-22 11:15:18,138662,Australia,Apparel,791.5
18142,2024-10-28,2024-04-26 13:19:41,90109,Germany,Electronics,1915.05
18143,2023-11-06,2023-09-04 18:40:41,175871,Germany,Books,3476.79
18144,2024-01-20,2022-11-09 03:53:11,99958,Singapore,Books,210.7
18145,2022-10-06,2024-10-29 23:21:11,68035,USA,Beauty,3943.24
18146,2024-10-04,2022-08-04 15:18:19,57363,Australia,Toys,4165.57
18147,2023-02-10,2022-02-06 19:16:07,189933,Australia,Sports,1606.23
18148,2025-06-21,2025-03-06 14:55:27,157036,USA,Sports,1659.83
18149,2023-10-15,2023-05-09 05:55:05,171346,UAE,Electronics,1464.04
18150,2024-02-25,2025-04-15 12:21:22,166464,Australia,Books,2952.3
18151,2024-01-06,2024-12-07 18:37:55,114019,Singapore,Home,2902.63
18152,2022-12-31,2023-09-03 15:56:49,51198,Singapore,Electronics,1389.46
18153,2023-07-15,2022-07-25 20:55:15,7600,Canada,Grocery,2226.24
18154,2024-03-17,2023-08-28 18:52:47,19126,Germany,Electronics,1125.76
18155,2024-04-13,2024-10-09 06:00:29,1534,USA,Grocery,1926.01
18156,2024-10-04,2022-10-28 14:50:49,24116,UAE,Home,3900.24
18157,2023-06-30,2024-02-06 23:36:45,140989,Germany,Electronics,1919.39
18158,2025-10-14,2022-08-13 12:59:12,161420,India,Grocery,4478.25
18159,2024-02-07,2023-04-02 10:07:38,174124,Germany,Apparel,783.78
18160,2024-01-02,2024-12-17 00:03:24,142084,UK,Toys,1056.76
18161,2025-01-09,2022-02-28 10:00:28,3602,UK,Toys,479.19
18162,2022-12-14,2023-09-21 17:19:15,194766,India,Books,1665.58
18163,2023-09-24,2022-10-09 02:43:09,84434,Singapore,Grocery,2557.44
18164,2022-03-21,2025-07-05 18:48:11,18582,Germany,Home,1949.29
18165,2023-09-04,2024-01-24 21:21:33,56527,UAE,Sports,155.19
18166,2024-08-20,2024-10-14 05:18:45,74804,Australia,Grocery,1058.5
18167,2022-07-17,2022-09-28 18:53:38,182055,Singapore,Grocery,4566.18
18168,2024-07-09,2024-07-20 19:16:07,157767,Germany,Beauty,1972.64
18169,2023-12-08,2023-04-15 14:52:05,132088,India,Apparel,3150.4
18170,2022-04-23,2022-12-20 07:45:06,194860,USA,Sports,3425.65
18171,2025-09-03,2024-02-21 00:54:32,128409,India,Toys,468.33
18172,2024-12-15,2024-11-15 02:24:52,121824,Canada,Beauty,4860.28
18173,2022-02-07,2023-12-09 13:18:42,131076,USA,Electronics,1912.38
18174,2025-04-15,2023-12-10 02:52:19,60312,Germany,Apparel,1506.32
18175,2023-05-05,2023-05-08 02:45:51,172466,Canada,Books,4918.63
18176,2023-02-23,2023-06-22 11:14:41,192358,USA,Apparel,1710.42
18177,2024-01-20,2025-05-29 07:27:12,38788,UAE,Apparel,1740.89
18178,2024-09-14,2023-11-23 20:19:47,156533,UK,Grocery,2710.61
18179,2025-12-18,2023-05-07 15:40:36,56651,India,Home,814.32
18180,2024-02-16,2023-07-21 16:37:21,168050,UK,Books,4489.45
18181,2024-10-28,2022-06-25 22:43:44,198331,UAE,Toys,4852.95
18182,2025-05-05,2022-10-24 06:15:05,48330,Singapore,Grocery,2252.06
18183,2022-08-22,2024-03-12 15:15:00,176699,India,Grocery,945.47
18184,2023-02-24,2024-01-04 12:32:31,191323,Singapore,Apparel,4828.66
18185,2022-12-10,2022-08-26 08:13:09,45137,Singapore,Books,3950.18
18186,2025-08-21,2023-11-01 15:10:26,71232,Australia,Electronics,66.21
18187,2024-01-07,2023-11-04 15:57:33,29705,UAE,Apparel,3974.42
18188,2022-04-06,2025-06-05 11:57:16,69973,Australia,Beauty,1715.62
18189,2022-05-12,2024-11-29 14:13:14,69095,Australia,Toys,3595.78
18190,2024-10-03,2022-10-10 00:09:36,132096,Australia,Books,5.35
18191,2022-09-12,2022-07-19 16:49:53,195548,USA,Beauty,2251.36
